id	customer	project	activity	ddate	duration	title	username
744	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-10 10:00:00	1800	code review	katjam
751	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-12 10:00:00	3600	Code review. Prep release for Monday.	katjam
752	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-09 09:00:00	19800	Organisation page, worker sorting and logo bugs\nhttps://github.com/neontribe/ServiceMomo/pull/522	nick
753	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-10 10:00:00	14400	Organisation style fixes, other bugs\nhttps://github.com/neontribe/ServiceMomo/pull/524	nick
756	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-11 10:00:00	14400	Organisation page fixes, copy updates, other bugs\nhttps://github.com/neontribe/ServiceMomo/pull/525\nhttps://github.com/neontribe/ServiceMomo/pull/526	nick
759	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-12 09:30:00	16200	Fix small bugs, copy, titles and tasks page\nhttps://github.com/neontribe/ServiceMomo/pull/530\nhttps://github.com/neontribe/ServiceMomo/pull/529\nhttps://github.com/neontribe/ServiceMomo/pull/528	nick
764	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-15 10:00:00	5400	Prep for release	katjam
50	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-22 10:00:00	2700	Weekly standup	katjam
51	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-22 10:00:00	18000	Sprint planning with Yvonne and board prep for sprint.	katjam
52	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-21 10:00:00	14400	Planning for sprint - with Team and Nick	katjam
71	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-22 10:30:00	3600	Planning review calls	nick
106	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-29 09:41:00	1800	Weekly standup	katjam
662	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-05 10:00:00	5400	Stand-up, catch-up, trello wrangle	katjam
671	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-08 09:20:00	1800	Planning meetings and comms	nick
674	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-25 09:00:00	900	Sprint calls	nick
678	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-03 09:15:00	1800	Sprint and planning calls	nick
711	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-03 10:00:00	1800	Sprint meeting with yvonne	Charlie
713	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-02 10:00:00	1800	Sprint call with yvonne	Charlie
714	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-01 10:00:00	1800	Sprint call with yvonne	Charlie
720	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-28 10:00:00	3600	Call with yvonne\nmanaging trello	Charlie
721	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-27 10:00:00	1800	Sprint call with yvonne	Charlie
724	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-26 10:00:00	1800	calls with yvonne	Charlie
725	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-25 10:00:00	1800	sprint kickoff chat with yvonne	Charlie
727	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-03-22 10:00:00	14400	Momo Planning	Charlie
733	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-11 10:46:00	2400	Acceptanc Criteria sign off with Yvonne and Nick	Jermalkl
736	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-12 10:37:00	1800	Scrum	Jermalkl
750	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-12 10:00:00	3600	Weekly stand-up and trello wrangle	katjam
757	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-11 08:30:00	2700	AC and planning calls	nick
765	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-15 10:00:00	1800	Catch-up and trello wrangle	katjam
773	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-16 17:32:00	1800	Daily scrum to discuss progress	Jermalkl
776	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-17 14:30:00	7200	Release notes.\nTidying up trello post sprint	Jermalkl
782	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint management & meetings	2019-04-16 10:00:00	0	Trello wrangle/ catch-ups	katjam
77	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-03-25 10:00:00	1800	Post release testing and hotfix verify	katjam
705	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-09 10:00:00	10800	developing deploy scripts with neil	Charlie
732	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-10 10:45:00	10800	Functional Testing	Jermalkl
734	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-11 10:47:00	10800	Functional testing	Jermalkl
737	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-12 10:37:00	5400	NULL	Jermalkl
761	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-15 15:54:00	7200	Dev Testing	kara
771	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-16 15:17:00	21600	Finishing up Dev tests and then Browser Testing	kara
772	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-16 17:31:00	27000	functional testing. Browser Testing	Jermalkl
781	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-16 10:00:00	3600	Dev testing	katjam
786	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-17 10:00:00	9000	Deploy troubleshooting / post live dev tests	katjam
789	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-18 10:00:00	3600	Deploy stuff ready for release/ pen test review	katjam
792	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Test & Deploy	2019-04-23 10:00:00	1800	Code review. Patch error logging.	katjam
525	Addaction	Feb/March Heartbeat 2019	Planning	2019-02-11 16:02:00	12600	Copy work for goal setting quiz	rose.neontribe
526	Addaction	Feb/March Heartbeat 2019	Planning	2019-02-13 16:03:00	1800	Finalise and update copy for goal setting	rose.neontribe
528	Addaction	Feb/March Heartbeat 2019	Planning	2019-02-15 16:04:00	1800	Update quizzes from test feedback	rose.neontribe
530	Addaction	Feb/March Heartbeat 2019	Planning	2019-02-20 16:06:00	3600	Rewrite quizzes and test	rose.neontribe
107	Addaction	Feb/March Heartbeat 2019	Test & Deploy	2019-03-28 09:59:00	10800	https://trello.com/c/oxnG1LwS/179-testing-spreadsheet	Jermalkl
365	Addaction	Feb/March Heartbeat 2019	Test & Deploy	2019-02-15 17:19:00	5400	Testing of alcohol/cocaine/cannabis quizzes	Jermalkl
527	Addaction	Feb/March Heartbeat 2019	Test & Deploy	2019-02-14 16:04:00	3600	Test quizzes	rose.neontribe
260	Addaction	Feb/March Heartbeat 2019	Project Management & meetings	2019-01-21 11:00:00	1800	Steph Catch-Up	rose.neontribe
521	Addaction	Feb/March Heartbeat 2019	Project Management & meetings	2019-01-30 15:58:00	1800	Neontribe Next Stage meeting	rose.neontribe
523	Addaction	Feb/March Heartbeat 2019	Project Management & meetings	2019-02-06 16:00:00	1800	Catch up call with Steph	rose.neontribe
524	Addaction	Feb/March Heartbeat 2019	Project Management & meetings	2019-02-11 16:01:00	18000	Planning day with Steph	rose.neontribe
529	Addaction	Feb/March Heartbeat 2019	Project Management & meetings	2019-02-19 16:05:00	10800	Liase with Steph over quiz Facebook set back	rose.neontribe
259	Addaction	Feb/March Heartbeat 2019	User research	2019-01-18 11:00:00	3600	Go through survey stats	rose.neontribe
261	Addaction	Feb/March Heartbeat 2019	User research	2019-01-21 11:01:00	10800	Analyse stats from the quizzes	rose.neontribe
262	Addaction	Feb/March Heartbeat 2019	User research	2019-01-23 11:02:00	1800	Finish off stats from quiz and update deckumentation	rose.neontribe
522	Addaction	Feb/March Heartbeat 2019	User research	2019-02-04 16:00:00	1800	Research other quiz/advice formats	rose.neontribe
92	CAST	Chatting it Through	Planning	2019-03-15 12:30:00	1800	Catchup planning call	nick
796	CAST	Chatting it Through	Planning	2019-04-03 13:19:00	3600	Draft campaign for survey and partner recruitment	rose.neontribe
797	CAST	Chatting it Through	Planning	2019-04-08 13:20:00	3600	Write up copy for social media campaign	rose.neontribe
795	CAST	Chatting it Through	Research	2019-03-14 13:18:00	900	Update survey and link	rose.neontribe
289	Alexandra Rose Charity	ARC Applications	Data set up	2019-01-29 15:04:00	3600	Discussing dates for data set up with @charlesstrange and the customer. \nAdding dates to project calendar	Jermalkl
728	Alexandra Rose Charity	ARC Applications	Data set up	2019-03-21 10:00:00	10800	fix problem with data	Charlie
729	Alexandra Rose Charity	ARC Applications	Data set up	2019-03-20 10:00:00	10800	insert data	Charlie
7	SEAP	SEAP Project work	Ongoing support and activity	2019-03-19 10:00:00	1800	Code review and chats	katjam
8	SEAP	SEAP Project work	Ongoing support and activity	2019-03-20 10:00:00	900	Code review	katjam
49	SEAP	SEAP Project work	Ongoing support and activity	2019-03-22 10:00:00	1800	Pre release and code review	katjam
78	SEAP	SEAP Project work	Ongoing support and activity	2019-03-25 10:00:00	1800	Release verify and test instruction	katjam
84	SEAP	SEAP Project work	Ongoing support and activity	2019-03-25 14:36:00	7800	Testing	Jermalkl
93	SEAP	SEAP Project work	Ongoing support and activity	2019-03-26 10:00:00	1800	Releases	katjam
42	SEAP	SEAP Project work	Badge design	2019-03-18 19:00:00	5400	Fix typo, fix button role, design buttons\nhttps://github.com/neontribe/seap_core/pull/94	nick
43	SEAP	SEAP Project work	Badge design	2019-03-19 09:30:00	1800	Accessibility PR and fixes\nhttps://github.com/neontribe/seap_core/pull/95	nick
47	SEAP	SEAP Project work	Badge design	2019-03-22 09:30:00	5400	Add buttons, PRs, update issue AC\nhttps://github.com/neontribe/seap_core/pull/96\nhttps://github.com/neontribe/seap_esa/pull/184\nhttps://github.com/neontribe/SEAP_PIP/pull/186	nick
393	SEAP	SEAP Project work	Badge design	2019-01-15 15:00:00	1800	Comms and planning	nick
400	SEAP	SEAP Project work	Badge design	2019-01-17 13:00:00	1800	Button design and a11y checks	nick
675	SEAP	SEAP Project work	Badge design	2019-03-25 11:00:00	900	Test support, AC and resolve issues	nick
32	NCVO	Diagnostic Tools Mini Sprint	Planning	2019-03-21 10:00:00	900	Update calls and issues	nick
72	NCVO	Diagnostic Tools Mini Sprint	Planning	2019-03-22 10:00:00	1800	Update planning calls	nick
90	NCVO	Diagnostic Tools Mini Sprint	Planning	2019-03-15 10:00:00	900	Planning catchup	nick
462	NCVO	Diagnostic Tools Mini Sprint	Planning	2019-02-25 14:53:00	21600	Mini sprint planning meeting	RobRogers
463	NCVO	Diagnostic Tools Mini Sprint	Planning	2019-02-27 14:54:00	3600	Chat about css	RobRogers
464	NCVO	Diagnostic Tools Mini Sprint	Planning	2019-02-28 14:54:00	14400	NULL	RobRogers
480	NCVO	Diagnostic Tools Mini Sprint	Planning	2019-02-25 10:00:00	16200	Scoping meeting and issue management	nick
497	NCVO	Diagnostic Tools Mini Sprint	Planning	2019-02-27 13:00:00	12600	Styling strategy call and planning	nick
611	NCVO	Diagnostic Tools Mini Sprint	Planning	2019-03-19 10:00:00	3600	Catchup call and planning	nick
37	NCVO	Diagnostic Tools Mini Sprint	Sprint Development	2019-03-12 09:00:00	3600	Fix layout bug for Edge and Firefox, code review\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/41	nick
57	NCVO	Diagnostic Tools Mini Sprint	Sprint Development	2019-03-05 10:00:00	9000	Update section copy and other fixes	nick
58	NCVO	Diagnostic Tools Mini Sprint	Sprint Development	2019-03-06 10:00:00	12600	Update all section and glossary copy and test, code review\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/36	nick
62	NCVO	Diagnostic Tools Mini Sprint	Sprint Development	2019-03-07 10:00:00	14400	Copy fixes and backend required fields validation\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/38\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/37	nick
481	NCVO	Diagnostic Tools Mini Sprint	Sprint Development	2019-02-25 17:00:00	1800	Sprint dev\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/28	nick
488	NCVO	Diagnostic Tools Mini Sprint	Sprint Development	2019-02-26 13:00:00	10800	Sprint dev - remove internal styling	nick
490	NCVO	Diagnostic Tools Mini Sprint	Sprint Development	2019-03-01 09:00:00	28800	Sprint dev - linting, form submit, code review\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/32	nick
491	NCVO	Diagnostic Tools Mini Sprint	Sprint Development	2019-02-28 09:00:00	27000	Sprint dev - style transfer, bug fixes\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/31\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/30\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/29\nhttps://github.com/NCVO-Digital/NCVO-content-components/pull/26\nhttps://github.com/NCVO-Digital/NCVO-content-components/pull/25\nhttps://github.com/NCVO-Digital/NCVO-content-components/pull/24	nick
493	NCVO	Diagnostic Tools Mini Sprint	Sprint Development	2019-03-04 09:00:00	25200	Sprint dev - getting started, copy updates\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/35	nick
498	NCVO	Diagnostic Tools Mini Sprint	Sprint Development	2019-02-27 11:00:00	7200	Sprint dev - style transfer, small issues	nick
53	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-11 09:36:00	7200	Functional testing	Jermalkl
55	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-12 09:39:00	12600	Functional testing	Jermalkl
59	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-13 09:41:00	9000	Functional testing	Jermalkl
60	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-14 10:11:00	10800	Functional testing of FC and DMM	Jermalkl
70	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-08 11:00:00	14400	Deploy and code review	nick
73	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-11 10:00:00	14400	New tabs bug and deployment\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/40	nick
85	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-13 10:00:00	9000	Code review and bug fixes\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/45\nhttps://github.com/NCVO-Digital/NCVO-diagnostic-tools/pull/44	nick
89	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-14 10:00:00	3600	Code review for deploy	nick
586	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-08 15:47:00	3600	functional testing	Jermalkl
627	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-11 08:59:00	7200	NULL	RobRogers
631	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-12 09:28:00	7200	NULL	RobRogers
633	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-13 09:29:00	7200	NULL	RobRogers
635	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-14 09:32:00	7200	NULL	RobRogers
636	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-15 09:33:00	3600	NULL	RobRogers
638	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-18 09:34:00	21600	Deploying prod dmm	RobRogers
645	NCVO	Diagnostic Tools Mini Sprint	Test and Deploy	2019-03-22 09:38:00	10800	Deploying prod DMM	RobRogers
478	NCVO	Diagnostic Tools Mini Sprint	Project Management & Meetings	2019-03-04 17:01:00	900	Setting up projects on Kimai	Jermalkl
489	NCVO	Diagnostic Tools Mini Sprint	Project Management & Meetings	2019-02-26 10:00:00	3600	Issue planning	nick
607	NCVO	Diagnostic Tools Mini Sprint	Project Management & Meetings	2019-03-20 16:00:00	5400	Sprint washup	nick
465	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-02-28 14:55:00	14400	NULL	RobRogers
467	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-02-25 16:32:00	7200	NULL	RobRogers
547	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-02-18 09:37:00	25200	NULL	RobRogers
548	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-02-19 09:37:00	21600	NULL	RobRogers
549	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-02-20 09:37:00	21600	NULL	RobRogers
551	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-02-21 09:39:00	25200	NULL	RobRogers
552	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-02-22 09:39:00	21600	NULL	RobRogers
554	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-02-26 09:45:00	28800	NULL	RobRogers
555	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-02-27 09:45:00	21600	NULL	RobRogers
565	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-03-07 10:00:00	7200	Fixed tests for new error codes	tobias
570	NCVO	Front Controller GAMMA Heartbeat	Planning	2019-03-07 12:16:00	7200	Switched to b32 encoding in cache keys	tobias
11	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-15 10:00:00	21600	Schema rewriet	tobias
12	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-18 10:00:00	21600	Schema rewrite	tobias
558	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-01 09:47:00	14400	NULL	RobRogers
559	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-04 09:48:00	21600	NULL	RobRogers
561	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-05 09:49:00	21600	NULL	RobRogers
563	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-06 10:00:00	21600	More deployment pairing with Rob	tobias
564	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-06 10:00:00	3600	404 error seperation	tobias
588	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-08 10:00:00	10800	173-ssl-certs	tobias
589	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-11 10:17:00	2700	173-ssl-certs	tobias
603	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-11 14:19:00	10800	139 query strings	tobias
623	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-06 09:00:00	21600	NULL	RobRogers
624	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-06 08:53:00	3600	NULL	RobRogers
625	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-07 08:56:00	25200	NULL	RobRogers
626	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-08 08:57:00	25200	NULL	RobRogers
629	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-11 09:26:00	21600	NULL	RobRogers
630	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-12 09:27:00	21600	NULL	RobRogers
632	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-13 09:29:00	21600	NULL	RobRogers
634	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-14 09:32:00	21600	NULL	RobRogers
637	NCVO	Front Controller GAMMA Heartbeat	Sprint Development	2019-03-15 09:33:00	21600	NULL	RobRogers
65	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-15 10:32:00	7200	Functional testing	Jermalkl
66	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-18 10:38:00	10800	Functional testing	Jermalkl
67	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-19 10:38:00	10800	Functional testing	Jermalkl
68	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-25 10:39:00	9000	UAT scripting	Jermalkl
82	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-25 10:00:00	10800	NCVO Front Controller Systems document	tobias
83	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-21 10:00:00	14400	Fixing doc tests	tobias
94	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-26 12:34:00	3600	Wagtail meeting	tobias
95	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-26 12:34:00	7200	Fonts	tobias
96	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-26 12:35:00	10800	Fonts	tobias
98	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-27 10:00:00	14400	Schema docs	tobias
99	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-27 10:00:00	10800	New fonts	tobias
606	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-11 17:06:00	7200	Testing Front Controller	kara
608	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-27 16:00:00	1800	Deploy support	nick
613	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-04-03 10:30:00	4500	css late changes	Jermalkl
615	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-28 10:00:00	21600	Statiuc fonts	tobias
616	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-29 10:00:00	10800	New DMM routes	tobias
617	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-29 10:00:00	10800	New x-forward header	tobias
618	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-04-01 10:00:00	10800	Versioned released to dev and demo	tobias
619	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-04-01 10:00:00	10800	Schema docs	tobias
621	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-04-02 10:00:00	25200	Better ansible	tobias
639	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-18 09:35:00	7200	NULL	RobRogers
640	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-19 09:35:00	25200	NULL	RobRogers
641	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-20 09:36:00	25200	NULL	RobRogers
642	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-21 09:36:00	25200	NULL	RobRogers
643	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-22 09:37:00	7200	NULL	RobRogers
644	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-03-22 09:38:00	14400	Deploying prod BETA FC for dmm deploy	RobRogers
767	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-04-15 13:44:00	7200	Released v0.81	tobias
768	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-04-16 13:44:00	3600	Release v0.82	tobias
769	NCVO	Front Controller GAMMA Heartbeat	Test and Deploy	2019-04-15 13:45:00	10800	Debugged 502s on staging and dev	tobias
54	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-03-15 09:37:00	12600	Weekly scrums	Jermalkl
479	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-03-04 17:01:00	900	Setting up projects on Kimai	Jermalkl
546	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-02-18 15:35:00	3600	Meeting with Torchbox	RobRogers
550	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-02-20 09:38:00	3600	NULL	RobRogers
553	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-02-22 09:40:00	7200	NULL	RobRogers
556	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-02-27 09:46:00	3600	NULL	RobRogers
557	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-03-01 09:46:00	14400	NULL	RobRogers
560	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-03-04 09:48:00	3600	NULL	RobRogers
562	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-03-05 09:53:00	3600	NULL	RobRogers
654	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-04-05 13:57:00	3600	Wash up	Jermalkl
668	NCVO	Front Controller GAMMA Heartbeat	Product Management & Meetings	2019-04-05 12:42:00	7200	NULL	harry
622	GBPTM	GBPTM	Testing Support	2019-04-03 08:14:00	5400	Testing bug fix for https://github.com/neontribe/gbptm/issues/392	Jermalkl
680	GBPTM	GBPTM	Testing Support	2019-04-09 10:34:00	3600	Testing bug fix 393	Jermalkl
778	GBPTM	GBPTM	Testing Support	2019-04-17 15:15:00	1800	https://github.com/neontribe/gbptm/issues/402	Jermalkl
648	NCVO	Support, maintenance and advisory services	Ongoing Development Support - Diagnostic Tools	2019-04-01 10:42:00	21600	Get DMM in line with Gamma FC. Deploy and get env set up for testing	RobRogers
650	NCVO	Support, maintenance and advisory services	Ongoing Development Support - Diagnostic Tools	2019-04-02 10:43:00	14400	Get DMM in line with Gamma FC. Deploy and get env set up for testing	RobRogers
652	NCVO	Support, maintenance and advisory services	Ongoing Development Support - Diagnostic Tools	2019-04-03 10:45:00	14400	Deploy and testing support for gamma FC.	RobRogers
686	NCVO	Support, maintenance and advisory services	Ongoing Development Support - Diagnostic Tools	2019-04-04 13:30:00	3600	DT future sprint planning meeting	nick
687	NCVO	Support, maintenance and advisory services	Ongoing Development Support - Diagnostic Tools	2019-04-04 11:00:00	900	Code review	nick
649	NCVO	Support, maintenance and advisory services	Ongoing Development Support - Front Controller	2019-04-01 10:43:00	3600	Fixes and support for Almanac and deploy to demo	RobRogers
651	NCVO	Support, maintenance and advisory services	Ongoing Development Support - Front Controller	2019-04-02 10:44:00	7200	FC support, gamma deploys.	RobRogers
740	NCVO	Support, maintenance and advisory services	Ongoing Development Support - Front Controller	2019-04-12 14:36:00	18000	Building simple analytics support https://trello.com/c/gWsYkBfp/217-add-simple-tracking	RobRogers
741	NCVO	Support, maintenance and advisory services	Ongoing Development Support - Front Controller	2019-04-12 14:36:00	21600	Building simple analytics support https://trello.com/c/gWsYkBfp/217-add-simple-tracking	RobRogers
742	NCVO	Support, maintenance and advisory services	Ongoing Development Support - Front Controller	2019-04-08 00:00:00	10800	Support for bug fix deploys and chats	RobRogers
738	NCVO	Support, maintenance and advisory services	Project Management & Meetings	2019-04-10 14:34:00	18000	Front Controller washup	RobRogers
739	NCVO	Support, maintenance and advisory services	Project Management & Meetings	2019-04-11 14:35:00	2700	Call and chat with Sophie, support with redirect plan.	RobRogers
667	NCVO	SSSP	User research	2019-04-01 12:41:00	28800	NULL	harry
